更新时间,#genre#
咪咕视频_8M1080_湖南bblive-4,http://jackgao.top:35455/itv/2000000003000000063.m3u8?cdn=hnbblive
咪咕视频_8M1080_湖南bblive-5,http://jackgao.top:35455/itv/2000000003000000064.m3u8?cdn=hnbblive
咪咕视频_8M1080_湖南bblive-6,http://jackgao.top:35455/itv/2000000003000000065.m3u8?cdn=hnbblive
咪咕视频_8M1080_易视腾-1,http://jackgao.top:35455/itv/1000000006000270001.m3u8?cdn=ystenlive
咪咕视频_8M1080_易视腾-2,http://jackgao.top:35455/itv/1000000006000270002.m3u8?cdn=ystenlive
咪咕视频_8M1080_易视腾-3,http://jackgao.top:35455/itv/1000000006000270003.m3u8?cdn=ystenlive
咪咕视频_8M1080_易视腾-4,http://jackgao.top:35455/itv/1000000006000270004.m3u8?cdn=ystenlive
咪咕视频_8M1080_易视腾-5,http://jackgao.top:35455/itv/1000000006000270005.m3u8?cdn=ystenlive
UK: Sky Sports News,http://nocable.cc:8080//OURTV/OURTV@4806/35241
UK: SKY SPORTS F1,http://nocable.cc:8080//OURTV/OURTV@4806/35244
UK: SKY SPORTS Football,http://ua-iptv.com:8080//zerubassman@yahoo.com/2MR879Z9PL/1001373
UK: SKY SPORTS Golf,http://nocable.cc:8080//OURTV/OURTV@4806/35240
UK: SKY SPORTS Main Event,http://nocable.cc:8080//OURTV/OURTV@4806/137720
UK: SKY SPORTS Mix,http://ua-iptv.com:8080//zerubassman@yahoo.com/2MR879Z9PL/1001376
UK: SKY SPORTS Premier League,http://ua-iptv.com:8080//zerubassman@yahoo.com/2MR879Z9PL/1001378
UK: SKY SPORTS Racing,http://ua-iptv.com:8080//zerubassman@yahoo.com/2MR879Z9PL/1001379
UK: SKY SPORTS Action/NFL,http://nocable.cc:8080//OURTV/OURTV@4806/53705
UK: SKY SPORTS Arena,http://nocable.cc:8080//OURTV/OURTV@4806/35238
UK: SKY SPORTS SciFI,http://nocable.cc:8080//OURTV/OURTV@4806/53663
UK: SKY SPORTS Cricket,http://nocable.cc:8080//OURTV/OURTV@4806/45940
UK: Sky Sports Main Event,http://vocotv.pro//revol/revol/276918
UK: : Sky Sports Football,http://vocotv.pro//revol/revol/276924
UK: Sky Sports Premier League,http://vocotv.pro//revol/revol/276906


🏈体育赛事🏆️,#genre#
24小时城市联赛轮播,https://migu.188766.xyz/?migutoken=c73c3929772fc5c7dd8683362b5d0df7&id=24%E5%B0%8F%E6%97%B6%E5%9F%8E%E5%B8%82%E8%81%94%E8%B5%9B%E8%BD%AE%E6%92%AD%E5%8F%B0&type=yy
24小时全运会轮播,https://migu.188766.xyz/?migutoken=c296f65b106f2a6d5dbb1e20a823858d&id=24%E5%B0%8F%E6%97%B6%E5%85%A8%E8%BF%90%E4%BC%9A%E8%BD%AE%E6%92%AD%E5%8F%B0&type=yy
24小时体育,http://159.75.85.63:36666/migu/654102378.m3u8?migutoken=0e1594227603da77e6a1b8d1cef1be8b61bd1c390b03d3393ff717d1e67f55864acc08cc7feefc17e8b90a18d356f4e8d69ce6ac846c09d9bc82f948ac4d3735cb28789b972353df9140fa1215
HSL虎牙超级联赛,http://live.nctv.top/huya.php?id=660149
咪视通-1,http://111.22.153.159:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
咪视通-10,http://111.22.153.159:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
咪视通-11,http://111.22.153.159:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
咪视通-12,http://111.22.153.159:35455/itv/3000000020000011518.m3u8?cdn=FifastbLive
咪视通-13,http://111.22.153.159:35455/itv/3000000020000011519.m3u8?cdn=FifastbLive
咪视通-14,http://111.22.153.159:35455/itv/3000000020000011520.m3u8?cdn=FifastbLive
咪视通-15,http://111.22.153.159:35455/itv/3000000020000011521.m3u8?cdn=FifastbLive
咪视通-16,http://111.22.153.159:35455/itv/3000000020000011522.m3u8?cdn=FifastbLive
咪视通-17,http://111.22.153.159:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
咪视通-18,http://111.22.153.159:35455/itv/3000000020000011524.m3u8?cdn=FifastbLive
咪视通-19,http://111.22.153.159:35455/itv/3000000020000011525.m3u8?cdn=FifastbLive
咪视通-2,http://111.22.153.159:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
咪视通-20,http://111.22.153.159:35455/itv/3000000020000011528.m3u8?cdn=FifastbLive
咪视通-21,http://111.22.153.159:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive
咪视通-22,http://111.22.153.159:35455/itv/3000000020000011530.m3u8?cdn=FifastbLive
咪视通-23,http://111.22.153.159:35455/itv/3000000020000011531.m3u8?cdn=FifastbLive
咪视通-24,http://111.22.153.159:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
咪视通-25,http://111.22.153.159:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
咪视通-26,http://111.22.153.159:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
咪视通-27,http://111.22.153.159:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
咪视通-28,http://111.22.153.159:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
咪视通-29,http://111.22.153.159:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
咪视通-3,http://111.22.153.159:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
咪视通-30,http://111.22.153.159:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
咪视通-31,http://111.22.153.159:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
咪视通-32,http://111.22.153.159:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
咪视通-33,http://111.22.153.159:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
咪视通-34,http://111.22.153.159:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
咪视通-35,http://111.22.153.159:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
咪视通-36,http://111.22.153.159:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
咪视通-37,http://111.22.153.159:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
咪视通-38,http://111.22.153.159:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
咪视通-39,http://111.22.153.159:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
咪视通-4,http://111.22.153.159:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
咪视通-40,http://111.22.153.159:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
咪视通-41,http://111.22.153.159:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
咪视通-42,http://111.22.153.159:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
咪视通-43,http://111.22.153.159:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
咪视通-44,http://111.22.153.159:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
咪视通-45,http://111.22.153.159:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
咪视通-46,http://116.232.8.196:18888/itv/2000000003000000063.m3u8?cdn=FifastbLive
咪视通-47,http://116.232.8.196:18888/itv/1000000006000270004.m3u8?cdn=FifastbLive
咪视通-48,http://45.8.113.249:50001/TVOD/3000000010000025943/FifastbLive/index.m3u8
咪视通-49,http://45.8.113.249:50001/TVOD/3000000010000027318/FifastbLive/index.m3u8
咪视通-5,http://111.22.153.159:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
咪视通-50,http://45.8.113.249:50001/TVOD/3000000010000027638/FifastbLive/index.m3u8
咪视通-51,http://45.8.113.249:50001/TVOD/3000000010000027691/FifastbLive/index.m3u8
咪视通-52,http://45.8.113.249:50001/TVOD/3000000010000031669/FifastbLive/index.m3u8
咪视通-53,http://45.8.113.249:50001/TVOD/3000000010000032106/FifastbLive/index.m3u8
咪视通-6,http://111.22.153.159:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
咪视通-7,http://111.22.153.159:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
咪视通-8,http://111.22.153.159:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
咪视通-9,http://111.22.153.159:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
咪视通4K-1,http://45.8.113.249:50001/TVOD/3000000010000005180/FifastbLive/index.m3u8
咪视通4K-2,http://45.8.113.249:50001/TVOD/3000000010000015686/FifastbLive/index.m3u8
掼蛋精英赛,http://159.75.85.63:36666/migu/631354620.m3u8?migutoken=89eff51a683f53c6c9ef79d0d9e0fac5bf8f88966c39c35e13920557e637b087b90748e8e872a32daa2fe81c69eb4dd445a2f13b872627007373c66f36da7eb9ce392148b0fa2a49a407ff7877
斯诺克,http://live.nctv.top/huya.php?id=287115
维护内容：维护 Gather「增加 •「全运会」"」,https://epg.iill.top/v/302.mp4
虎牙斯诺克,http://live.nctv.top/huya.php?id=880214
视频_8M1080_咪视通-1,http://101.43.145.141:12002/itv/3000000001000005308.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-10,http://101.43.145.141:12002/itv/3000000001000031494.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-11,http://101.43.145.141:12002/itv/3000000010000005837.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-12,http://101.43.145.141:12002/itv/3000000020000011518.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-13,http://101.43.145.141:12002/itv/3000000020000011519.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-14,http://101.43.145.141:12002/itv/3000000020000011520.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-15,http://101.43.145.141:12002/itv/3000000020000011521.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-16,http://101.43.145.141:12002/itv/3000000020000011522.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-17,http://101.43.145.141:12002/itv/3000000020000011523.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-18,http://101.43.145.141:12002/itv/3000000020000011524.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-19,http://101.43.145.141:12002/itv/3000000020000011525.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-2,http://101.43.145.141:12002/itv/3000000001000005969.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-20,http://101.43.145.141:12002/itv/3000000020000011528.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-21,http://101.43.145.141:12002/itv/3000000020000011529.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-22,http://101.43.145.141:12002/itv/3000000020000011530.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-23,http://101.43.145.141:12002/itv/3000000020000011531.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-24,http://101.43.145.141:12002/itv/3000000010000000097.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-25,http://101.43.145.141:12002/itv/3000000010000002019.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-26,http://101.43.145.141:12002/itv/3000000010000002809.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-27,http://101.43.145.141:12002/itv/3000000010000003915.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-28,http://101.43.145.141:12002/itv/3000000010000004193.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-29,http://101.43.145.141:12002/itv/3000000010000006077.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-3,http://101.43.145.141:12002/itv/3000000001000007218.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-30,http://101.43.145.141:12002/itv/3000000010000006658.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-31,http://101.43.145.141:12002/itv/3000000010000009788.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-32,http://101.43.145.141:12002/itv/3000000010000010833.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-33,http://101.43.145.141:12002/itv/3000000010000011297.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-34,http://101.43.145.141:12002/itv/3000000010000011518.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-35,http://101.43.145.141:12002/itv/3000000010000012558.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-36,http://101.43.145.141:12002/itv/3000000010000012616.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-37,http://101.43.145.141:12002/itv/3000000010000015470.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-38,http://101.43.145.141:12002/itv/3000000010000015560.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-39,http://101.43.145.141:12002/itv/3000000010000017678.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-4,http://101.43.145.141:12002/itv/3000000001000008001.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-40,http://101.43.145.141:12002/itv/3000000010000019839.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-41,http://101.43.145.141:12002/itv/3000000010000021904.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-42,http://101.43.145.141:12002/itv/3000000010000023434.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-43,http://101.43.145.141:12002/itv/3000000010000025380.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-44,http://101.43.145.141:12002/itv/3000000010000027691.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-45,http://101.43.145.141:12002/itv/3000000010000031669.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-5,http://101.43.145.141:12002/itv/3000000001000008176.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-6,http://101.43.145.141:12002/itv/3000000001000008379.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-7,http://101.43.145.141:12002/itv/3000000001000010129.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-8,http://101.43.145.141:12002/itv/3000000001000010948.m3u8?cdn=FifastbLive
视频_8M1080_咪视通-9,http://101.43.145.141:12002/itv/3000000001000028638.m3u8?cdn=FifastbLive
足球联赛,http://live-cmvideo.cmread.com:80/migu/lunbo/wudaliansai/57/20230310/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=37390fe8508db105ef85c897db9015f6


🏈咪咕赛事🏆️,#genre#
咪视通-1,http://lt.hxtre.com:35455/itv/3000000001000005308.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-2,http://lt.hxtre.com:35455/itv/3000000001000005969.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-3,http://lt.hxtre.com:35455/itv/3000000001000007218.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-4,http://lt.hxtre.com:35455/itv/3000000001000008001.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-5,http://lt.hxtre.com:35455/itv/3000000001000008176.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-6,http://lt.hxtre.com:35455/itv/3000000001000008379.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-7,http://lt.hxtre.com:35455/itv/3000000001000010129.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-8,http://lt.hxtre.com:35455/itv/3000000001000010948.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-9,http://lt.hxtre.com:35455/itv/3000000001000028638.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-10,http://lt.hxtre.com:35455/itv/3000000001000031494.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-11,http://lt.hxtre.com:35455/itv/3000000010000005837.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-12,http://lt.hxtre.com:35455/itv/3000000020000011518.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-13,http://lt.hxtre.com:35455/itv/3000000020000011519.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-14,http://lt.hxtre.com:35455/itv/3000000020000011520.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-15,http://lt.hxtre.com:35455/itv/3000000020000011521.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-16,http://lt.hxtre.com:35455/itv/3000000020000011522.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-17,http://lt.hxtre.com:35455/itv/3000000020000011523.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-18,http://lt.hxtre.com:35455/itv/3000000020000011524.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-19,http://lt.hxtre.com:35455/itv/3000000020000011525.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-20,http://lt.hxtre.com:35455/itv/3000000020000011528.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-21,http://lt.hxtre.com:35455/itv/3000000020000011529.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-22,http://lt.hxtre.com:35455/itv/3000000020000011530.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-23,http://lt.hxtre.com:35455/itv/3000000020000011531.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-24,http://lt.hxtre.com:35455/itv/3000000010000000097.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-25,http://lt.hxtre.com:35455/itv/3000000010000002019.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-26,http://lt.hxtre.com:35455/itv/3000000010000002809.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-27,http://lt.hxtre.com:35455/itv/3000000010000003915.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-28,http://lt.hxtre.com:35455/itv/3000000010000004193.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-29,http://lt.hxtre.com:35455/itv/3000000010000006077.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-30,http://lt.hxtre.com:35455/itv/3000000010000006658.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-31,http://lt.hxtre.com:35455/itv/3000000010000009788.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-32,http://lt.hxtre.com:35455/itv/3000000010000010833.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-33,http://lt.hxtre.com:35455/itv/3000000010000011297.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-34,http://lt.hxtre.com:35455/itv/3000000010000011518.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-35,http://lt.hxtre.com:35455/itv/3000000010000012558.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-36,http://lt.hxtre.com:35455/itv/3000000010000012616.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-37,http://lt.hxtre.com:35455/itv/3000000010000015470.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-38,http://lt.hxtre.com:35455/itv/3000000010000015560.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-39,http://lt.hxtre.com:35455/itv/3000000010000017678.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-40,http://lt.hxtre.com:35455/itv/3000000010000019839.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-41,http://lt.hxtre.com:35455/itv/3000000010000021904.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-42,http://lt.hxtre.com:35455/itv/3000000010000023434.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-43,http://lt.hxtre.com:35455/itv/3000000010000025380.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-44,http://lt.hxtre.com:35455/itv/3000000010000027691.m3u8$肥羊lt.hxtre?cdn=FifastbLive
咪视通-45,http://lt.hxtre.com:35455/itv/3000000010000031669.m3u8$肥羊lt.hxtre?cdn=FifastbLive


⚽️SPORTS,#genre#
HOOPPARK篮球公园,http://lxajh.top/tv/douyu.php?id=10228726
JSPORTS1,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS242&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
JSPORTS2,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS243&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
JSPORTS3,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS244&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
JSPORTS4,https://stream01.willfonk.com/live_playlist.m3u8?cid=BS245&r=FHD&ccode=JP&m=d0:20:20:04:35:cc&t=0d6938cb3dcf4b79848bc1753a59daf1
MLB NETWORK,http://fl2.moveonjoy.com/MLB_NETWORK/index.m3u8
FOX Sports,http://fl2.moveonjoy.com/FOX_Sports_1/index.m3u8
NBA,http://170.yfvodcdn.com:19980/live/nbaTV2/hls.m3u8
ESPN,http://41.205.93.154/ESPN/index.m3u8
緯來體育,http://live4play.uk/livehttpplay?channel_id=20120
ELEVEN体育1,https://smart.pendy.dpdns.org/Smart.php?id=eltasport1_twn
ELEVEN体育2,https://smart.pendy.dpdns.org/Smart.php?id=eltasport2_twn
ELEVEN体育3,https://smart.pendy.dpdns.org/Smart.php?id=eltasport3_twn
ELTA體育1台,http://50.7.234.10:8278/eltasport_twn/playlist.m3u8?tid=md3567b35401611916221&ct=17874&tsum=be2a069324faa7f0737ca0d396d43745
ELTA體育2台,http://50.7.234.10:8278/eltasport2_twn/playlist.m3u8?tid=MCDC5093685750936857&ct=19225&tsum=592e009b281ea2abc43b21768cb1bec0
博斯运动,http://211.75.171.121:8557/http/61.67.128.137:8068/hls/15/80/cstv15.m3u8
TRAce体育,http://211.75.171.121:8509/http/61.67.128.137:8092/upload/212/TraceS_TS-1111
DAZN体育-壹,http://211.75.171.121:8566/http/61.67.128.137:8078/hls/25/80/esport.m3u8
DAZN体育-贰,http://211.75.171.121:8567/http/61.67.128.137:8078/hls/26/80/esport2.m3u8
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721
爱尔达体育2,http://iptv12k.com:35461/live/test167/12345/1220.m3u8
爱尔达体育3,http://iptv12k.com:35461/live/test167/12345/1219.m3u8
智林体育台,http://209.141.58.162:4994/proxy?url=http%3A//209.141.58.162%3A5050/litv/4gtv-4gtv101
TraceSports,http://209.141.58.162:4994/proxy?url=http%3A//209.141.58.162%3A5050/litv/4gtv-4gtv077
skysports,https://stream1.freetv.fun/skysports-3.ctv
NBA TV,http://170.yfvodcdn.com:19980/live/nbaTV2/hls.m3u8
迪拜体育2,https://svs.itworkscdn.net/smc4sportslive/smc4.smil/playlist.m3u8
摔跤格斗,https://d2p372oxiwmcn1.cloudfront.net:443/hls/1080p/playlist.m3u8


🎞️电影点播,#genre#
活着,https://vip.ffzy-play.com/20221011/100_192cffb5/index.m3u8
火烧岛,https://vip.ffzy-play6.com/20221129/9336_58c74ab9/index.m3u8
火星没事,https://vip.ffzy-play2.com/20221021/232_89153806/index.m3u8
霍元甲,https://vip.ffzy-play2.com/20221021/234_50a8a4b6/index.m3u8
急先锋,https://vip.ffzy-play6.com/20221113/6503_476b3f6c/index.m3u8
记忆切割,https://vip.ffzy-play.com/20221017/1473_691592bd/index.m3u8
没完没了,https://vip.ffzy-play6.com/20221129/9376_7f06747a/index.m3u8
甲方乙方,https://vip.ffzy-play6.com/20221206/10068_4bfccafe/index.m3u8
建党伟业,https://vip.ffzy-play6.com/20221019/168_f44e1477/index.m3u8
江湖,https://vip.ffzy-play6.com/20221019/84_a64c541f/index.m3u8
江湖情,https://vip.ffzy-play7.com/20221115/4682_5ffb4872/index.m3u8
江湖儿女,https://vip.ffzy-play7.com/20230205/13419_960c8951/index.m3u8
江湖龙虎斗,https://vip.ffzy-play7.com/20221115/4681_38b34b56/index.m3u8
僵尸先生,https://vip.ffzy-play7.com/20230507/24165_799a7b4a/index.m3u8
僵尸至尊,https://vip.ffzy-play6.com/20221129/9344_44b64a1a/index.m3u8
解救吾先生,https://vip.ffzy-play.com/20221017/1618_2e6027ee/index.m3u8
精武英雄,https://cdn5.yzzy-tv-cdn.com/20220607/22255_9e00edb7/index.m3u8
精装追女仔,https://vip.ffzy-play7.com/20221115/4686_d56a5b6c/index.m3u8
精装追女仔之2,https://vip.ffzy-play6.com/20221116/7250_93049e15/index.m3u8
精装追女仔之3狼之一族,https://vip.ffzy-play6.com/20221129/9346_67ee848d/index.m3u8
警察故事,https://ukzy.ukubf3.com/20220402/N3nfxJ6i/index.m3u8
警察故事2013,https://vip.ffzy-play6.com/20221021/494_7e9bef86/index.m3u8
警察故事3,https://vip.ffzy-play7.com/20221206/8266_97359a93/index.m3u8
警察故事4,https://vip.ffzy-play6.com/20221129/9292_f6b1a849/index.m3u8
警察故事续集,https://vip.ffzy-play7.com/20221115/4687_1e3f6f8c/index.m3u8
九一神雕侠侣,https://vip.ffzy-play6.com/20221112/6044_68796407/index.m3u8
决战紫禁之巅,https://vip.ffzy-play7.com/20230413/22211_bfb8d6b2/index.m3u8
绝代双骄,https://vip.ffzy-play6.com/20221129/9355_e351af0a/index.m3u8
咖喱辣椒,https://vip.ffzy-play7.com/20221112/3509_1a0443fd/index.m3u8
卡拉是条狗,https://vip.ffzy-play6.com/20221020/264_d622ce7f/index.m3u8
孔子,https://vip.ffzy-play6.com/20221027/2108_7c929ef0/index.m3u8
快餐车,https://vip.ffzy-play7.com/20221115/4694_6f7f88ac/index.m3u8
辣手神探,https://vip.ffzy-play7.com/20221112/3526_ba428b29/index.m3u8
老虎田鸡,https://vip.ffzy-play7.com/20221224/9583_f95a6383/index.m3u8
老鼠爱上猫,https://vip.ffzy-play2.com/20221019/50_7eedcf07/index.m3u8
离婚大战,https://vip.ffzy-play7.com/20230409/21638_281e50c4/index.m3u8
两只老虎,https://vip.ffzy-play7.com/20221117/5047_beb0a18c/index.m3u8
林世荣,https://vip.ffzy-play7.com/20221209/9096_70ae66c7/index.m3u8
灵幻先生,https://vip.ffzy-play7.com/20221115/4538_ddf6020e/index.m3u8
灵幻至尊,https://vip.ffzy-play7.com/20221112/3550_cbc3226a/index.m3u8
龙拳,https://vip.ffzy-play6.com/20221128/9052_3612e0ff/index.m3u8
龙少爷,https://vip.ffzy-play7.com/20221115/4703_5132dc98/index.m3u8
龙的心,https://vip.ffzy-play7.com/20221115/4539_8b9150f6/index.m3u8
龙凤斗,https://vip.ffzy-play2.com/20221019/18_d8d1ad76/index.m3u8
龙虎风云,https://vip.ffzy-play6.com/20221128/8945_9b4193cd/index.m3u8
龙的传人,https://vip.ffzy-play7.com/20221112/3556_7788de32/index.m3u8
龙腾虎跃,https://vip.ffzy-play7.com/20221117/5171_c2d4c959/index.m3u8
龙腾四海,https://vip.ffzy-play7.com/20221112/3563_422b85c5/index.m3u8
龙兄虎弟,https://vip.ffzy-play6.com/20221116/7264_5b0b594e/index.m3u8
龙在边缘,https://vip.ffzy-play.com/20221017/1754_95490c99/index.m3u8
龙在江湖,https://vip.ffzy-play.com/20221017/1755_28d3688d/index.m3u8
龙之家族,https://vip.ffzy-play6.com/20221116/7265_dd503587/index.m3u8
冒险王,https://cdn4.yzzy-tv-cdn.com/20220608/17622_c083f16b/index.m3u8
门徒,https://vip.ffzy-play.com/20221017/1787_03664048/index.m3u8
猛鬼旅行团,https://vip.ffzy-play6.com/20221129/9331_792c1e13/index.m3u8
迷你特工队,https://vip.ffzy-play7.com/20221117/5052_54ce37e4/index.m3u8
密宗威龙,https://vip.ffzy-play7.com/20221112/3607_e49d9e93/index.m3u8
命运呼叫转移,https://vip.ffzy-play6.com/20221030/2878_fd228534/index.m3u8
摩登年代,https://vip.ffzy-play6.com/20221021/516_0ef76f45/index.m3u8
墨攻,https://vip.ffzy-play2.com/20221022/308_7d10fa04/index.m3u8
幕后玩家,https://vip.ffzy-play.com/20221018/1847_f9676687/index.m3u8
南北少林,https://cdn2.yzzy-tv-cdn.com/20220428/16621_c12279b7/index.m3u8
你好北京,https://vip.ffzy-play7.com/20230416/22452_5318e52a/index.m3u8
攀登者,https://vip.ffzy-play7.com/20221111/3124_7cca31fc/index.m3u8
